sg_uf;nm_municipio;cd_cargo;ds_cargo;nr_candidato;nm_candidato;nm_urna_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_totalizacao;dt_ult_totalizacao;sg_ue;sq_candidato;nm_tipo_destinacao_votos;sq_eleicao_divulga;pc_votos_validos;qt_votos_nom_validos;qt_votos_concorrentes
RJ;RIO DE JANEIRO;13;Vereador;55221;MARIO LUIZ RIBEIRO DE OLIVEIRA;MARIO DE OLIVEIRA;PSD;PSD;1;Suplente;2012-10-07 20:11:42;60011;190000012201;;1699;;324;
RJ;RIO DE JANEIRO;13;Vereador;13022;SUELY DOS SANTOS CHAVES;SUELY CHAVES;PT;PT;1;Suplente;2012-10-07 20:11:42;60011;190000002632;;1699;;324;
RJ;RIO DE JANEIRO;13;Vereador;45629;PAULO ROBERTO DA SILVA CARVALHO;PAULÃO DAS CAMISAS;PSDB;PSDB;1;Suplente;2012-10-07 20:11:42;60011;190000011636;;1699;;322;
RJ;RIO DE JANEIRO;13;Vereador;23701;VIOLANTE DA SILVA;VIOLANTE;PPS;PPS;1;Não Eleito;2012-10-07 20:11:42;60011;190000006699;;1699;;321;
RJ;RIO DE JANEIRO;13;Vereador;23710;FERNANDO MELLO SAMPAIO DOS SANTOS;FERNANDO;PPS;PPS;1;Não Eleito;2012-10-07 20:11:42;60011;190000006652;;1699;;320;
RJ;RIO DE JANEIRO;13;Vereador;14140;RONALDO MARCOS MONTEIRO DE CASTRO;RONALDO CASTRO;PTB;PTB;1;Suplente;2012-10-07 20:11:42;60011;190000016971;;1699;;320;
RJ;RIO DE JANEIRO;13;Vereador;25300;MARIA DAS GRAÇAS SILVA FERRAZ;GRAÇA FERRAZ;DEM;DEM;1;Suplente;2012-10-07 20:11:42;60011;190000008687;;1699;;320;
RJ;RIO DE JANEIRO;13;Vereador;65113;RODRIGO WILSON CURVELLO RUSSO;WILSINHO;PC do B;PC do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000027607;;1699;;320;
RJ;RIO DE JANEIRO;13;Vereador;25252;TALITA MENDES;PROFª TALITA;DEM;DEM;1;Suplente;2012-10-07 20:11:42;60011;190000008709;;1699;;320;
RJ;RIO DE JANEIRO;13;Vereador;65550;ROSANA FIENGO;ROSANA FIENGO;PC do B;PC do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000017529;;1699;;319;
RJ;RIO DE JANEIRO;13;Vereador;25253;EVANILDA SANTOS;NEGA;DEM;DEM;1;Suplente;2012-10-07 20:11:42;60011;190000008663;;1699;;319;
RJ;RIO DE JANEIRO;13;Vereador;55567;RIBEIRO JOSÉ FRANCISCO;RIBEIRO RIBAS;PSD;PSD;1;Suplente;2012-10-07 20:11:42;60011;190000012209;;1699;;318;
RJ;RIO DE JANEIRO;13;Vereador;54819;EDELVAIS MARQUES MARVILA;EDELVAIS MARVILA;PPL;PPL;1;Não Eleito;2012-10-07 20:11:42;60011;190000012437;;1699;;317;
RJ;RIO DE JANEIRO;13;Vereador;65080;FERNANDO BENIGNO LOPES DE SOUZA;FERNANDO BENIGNO;PC do B;PC do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000017502;;1699;;313;
RJ;RIO DE JANEIRO;13;Vereador;45545;JOÃO MARTINS DE OLIVEIRA;BIGODE;PSDB;PSDB;1;Suplente;2012-10-07 20:11:42;60011;190000011614;;1699;;312;
RJ;RIO DE JANEIRO;13;Vereador;36654;NOEMI GONÇALVES FRANCISQUINI;NOEMI FRANCIS;PTC;PSL / PTC;1;Suplente;2012-10-07 20:11:42;60011;190000001825;;1699;;311;
RJ;RIO DE JANEIRO;13;Vereador;40012;AFONSO LOPES CLARO FILHO;AFONSO FILHO;PSB;PSB;1;Suplente;2012-10-07 20:11:42;60011;190000003775;;1699;;311;
RJ;RIO DE JANEIRO;13;Vereador;28125;ANTONIO JOSÉ SINEIRO VIANNA;VIANNA;PRTB;PRTB / PRP;1;Suplente;2012-10-07 20:11:42;60011;190000013815;;1699;;311;
RJ;RIO DE JANEIRO;13;Vereador;10095;ZENIVAL VIDAL DA CRUZ;VIDAL;PRB;PRB;1;Suplente;2012-10-07 20:11:42;60011;190000004356;;1699;;310;
RJ;RIO DE JANEIRO;13;Vereador;50005;VINICIUS PEREIRA TAVARES DOS SANTOS;VINICIUS;PSOL;PSOL;1;Suplente;2012-10-07 20:11:42;60011;190000002997;;1699;;309;
RJ;RIO DE JANEIRO;13;Vereador;11245;REGINA CELIA REVOREDO FERNANDES;PROFESSORA REGINA CELIA;PP;PP;1;Suplente;2012-10-07 20:11:42;60011;190000001980;;1699;;308;
RJ;RIO DE JANEIRO;13;Vereador;55667;ELIEZER MARTINS DOS SANTOS;ELIEZER SANTOS;PSD;PSD;1;Suplente;2012-10-07 20:11:42;60011;190000012173;;1699;;308;
RJ;RIO DE JANEIRO;13;Vereador;11009;DANYELLE PEREIRA LIMA;DANYELLE LIMA;PP;PP;1;Suplente;2012-10-07 20:11:42;60011;190000001938;;1699;;308;
RJ;RIO DE JANEIRO;13;Vereador;28001;DAGMEYRI CONCEIÇÃO COSTA;MEYRI COSTA;PRTB;PRTB / PRP;1;Suplente;2012-10-07 20:11:42;60011;190000013824;;1699;;308;
RJ;RIO DE JANEIRO;13;Vereador;55766;LUCILENI FREITAS DOS SANTOS DA FONSECA;LUCILENI FREITAS;PSD;PSD;1;Suplente;2012-10-07 20:11:42;60011;190000012197;;1699;;308;
RJ;RIO DE JANEIRO;13;Vereador;40110;JOSE MARIA GONÇALVES DE OLIVEIRA;JOSÉ MARIA GONÇALVES;PSB;PSB;1;Suplente;2012-10-07 20:11:42;60011;190000003810;;1699;;307;
RJ;RIO DE JANEIRO;13;Vereador;27735;JOSÉ EDSON DA SILVA;EDSON PARÁ;PSDC;PSDC / PMN;1;Suplente;2012-10-07 20:11:42;60011;190000017969;;1699;;306;
RJ;RIO DE JANEIRO;13;Vereador;43566;BENEDITO LIMA;CARAMURU;PV;PV;1;Suplente;2012-10-07 20:11:42;60011;190000001561;;1699;;305;
RJ;RIO DE JANEIRO;13;Vereador;22959;ANDRE LUIZ DA SILVA OLIVEIRA;ANDRE OLIVEIRA;PR;PR;1;Suplente;2012-10-07 20:11:42;60011;190000001632;;1699;;305;
RJ;RIO DE JANEIRO;13;Vereador;17454;DAVI DE CAMPOS OLIVEIRA;DAVIZINHO MEU QUERIDO;PSL;PSL / PTC;1;Suplente;2012-10-07 20:11:42;60011;190000001775;;1699;;305;
RJ;RIO DE JANEIRO;13;Vereador;10125;DILMA ANDRADE RIBEIRO;DILMA ANDRADE;PRB;PRB;1;Suplente;2012-10-07 20:11:42;60011;190000004292;;1699;;305;
RJ;RIO DE JANEIRO;13;Vereador;11101;LUIZ DE AMARAL NETO;AMARAL NETO;PP;PP;1;Suplente;2012-10-07 20:11:42;60011;190000001966;;1699;;303;
RJ;RIO DE JANEIRO;13;Vereador;19666;ROSANGELA BRAZIL DE AZEVEDO;ROSANGELA BRAZIL;PTN;PTN;1;Suplente;2012-10-07 20:11:42;60011;190000018583;;1699;;303;
RJ;RIO DE JANEIRO;13;Vereador;44321;WEDSON RODRIGUES DE ARAUJO;WEDSON DA SAÚDE;PRP;PRTB / PRP;1;Suplente;2012-10-07 20:11:42;60011;190000013893;;1699;;303;
RJ;RIO DE JANEIRO;13;Vereador;12565;LACIR ALVES DE OLIVEIRA;LACIR DO TRAILLER;PDT;PDT;1;Suplente;2012-10-07 20:11:42;60011;190000018708;;1699;;303;
RJ;RIO DE JANEIRO;13;Vereador;10013;LUCIENE APARECIDA BROCOLO LOPES;LUCIENE LOPES;PRB;PRB;1;Suplente;2012-10-07 20:11:42;60011;190000004319;;1699;;303;
RJ;RIO DE JANEIRO;13;Vereador;50070;WILSON LUIZ VICENTE;WILSON LUIZ;PSOL;PSOL;1;Suplente;2012-10-07 20:11:42;60011;190000002999;;1699;;302;
RJ;RIO DE JANEIRO;13;Vereador;70113;ELADIO SOARES DOS SANTOS FILHO;BAIANO;PT do B;PT do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000008110;;1699;;302;
RJ;RIO DE JANEIRO;13;Vereador;23171;LUIS EDUARDO GUIMARÃES BARBOSA;DUDU BODINHO;PPS;PPS;1;Não Eleito;2012-10-07 20:11:42;60011;190000006677;;1699;;301;
RJ;RIO DE JANEIRO;13;Vereador;43686;JOSÉ ERICKSON DE QUEIROS;PROFESSOR ERICKSON QUEIROS;PV;PV;1;Suplente;2012-10-07 20:11:42;60011;190000001588;;1699;;300;
RJ;RIO DE JANEIRO;13;Vereador;43033;LUIZ CARLOS DOS SANTOS;LUIZ DAS PAINEIRAS;PV;PV;1;Suplente;2012-10-07 20:11:42;60011;190000001595;;1699;;300;
RJ;RIO DE JANEIRO;13;Vereador;50222;ROBERTA CAMARGO DE CARVALHO PESSOA;BETA PESSOA;PSOL;PSOL;1;Suplente;2012-10-07 20:11:42;60011;190000002986;;1699;;300;
RJ;RIO DE JANEIRO;13;Vereador;65081;ANTONIO CARLOS DOS SANTOS PASSOS;CARLINHOS BOI;PC do B;PC do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000017487;;1699;;299;
RJ;RIO DE JANEIRO;13;Vereador;15135;NEIDE CESAR GATTI;NEIDE GATTI;PMDB;PMDB / PSC;1;Suplente;2012-10-07 20:11:42;60011;190000007829;;1699;;298;
RJ;RIO DE JANEIRO;13;Vereador;50038;JEFFERSON DE ARAUJO MELLO;JEFFERSON MELLO;PSOL;PSOL;1;Suplente;2012-10-07 20:11:42;60011;190000002964;;1699;;297;
RJ;RIO DE JANEIRO;13;Vereador;27006;MARIA DE FATIMA DOS SANTOS DOS SANTOS;FATIMA ELBA;PSDC;PSDC / PMN;1;Suplente;2012-10-07 20:11:42;60011;190000017989;;1699;;297;
RJ;RIO DE JANEIRO;13;Vereador;12227;LUIZ CLAUDIO ALVES;LUIZ CLAUDIO PAI DO PATRICK;PDT;PDT;1;Suplente;2012-10-07 20:11:42;60011;190000018712;;1699;;297;
RJ;RIO DE JANEIRO;13;Vereador;13454;ANDRE DA SILVA BERLAMINO;ANDREZINHO DA PIZZARIA;PT;PT;1;Suplente;2012-10-07 20:11:42;60011;190000002567;;1699;;297;
RJ;RIO DE JANEIRO;13;Vereador;10500;FERNANDO CESAR PALMEIRA XAVIER;FERNANDO XAVIER;PRB;PRB;1;Suplente;2012-10-07 20:11:42;60011;190000004300;;1699;;296;
RJ;RIO DE JANEIRO;13;Vereador;50513;ELISABETE PEREIRA DE OLIVEIRA;ELISABETE PEREIRA DE OLIVEIRA;PSOL;PSOL;1;Suplente;2012-10-07 20:11:42;60011;190000002953;;1699;;294;
RJ;RIO DE JANEIRO;13;Vereador;65101;JORGE DE MESQUITA LISBOA;JORGE MEXICANO;PC do B;PC do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000017511;;1699;;293;
RJ;RIO DE JANEIRO;13;Vereador;43433;ROBERTO ROSA DOS SANTOS;ROBERTO ROSA;PV;PV;1;Suplente;2012-10-07 20:11:42;60011;190000025836;;1699;;292;
RJ;RIO DE JANEIRO;13;Vereador;55247;VICTOR MASELLO FURTADO MELO;MASELLO;PSD;PSD;1;Suplente;2012-10-07 20:11:42;60011;190000012219;;1699;;291;
RJ;RIO DE JANEIRO;13;Vereador;45045;MANOEL MARCOS DA SILVA;MANOEL MARCOS;PSDB;PSDB;1;Suplente;2012-10-07 20:11:42;60011;190000011622;;1699;;290;
RJ;RIO DE JANEIRO;13;Vereador;14434;ADALGISA HYODO;ADALGISA HYODO;PTB;PTB;1;Suplente;2012-10-07 20:11:42;60011;190000016907;;1699;;290;
RJ;RIO DE JANEIRO;13;Vereador;10300;PENHA CRISTINA ROMUALDO DOS SANTOS;PENHA CRISTINA;PRB;PRB;1;Suplente;2012-10-07 20:11:42;60011;190000004345;;1699;;288;
RJ;RIO DE JANEIRO;13;Vereador;31875;RAFAEL SAFIRA DE SOUZA;RAFAEL SAFIRA;PHS;PHS;1;Suplente;2012-10-07 20:11:42;60011;190000011312;;1699;;288;
RJ;RIO DE JANEIRO;13;Vereador;65010;MARIA JOSE DE SOUSA BARBOSA;MARIA JOSE;PC do B;PC do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000017524;;1699;;288;
RJ;RIO DE JANEIRO;13;Vereador;19845;FRANCISCO CARLOS BATISTA FERNANDES;CHIQUINHO FERNANDES;PTN;PTN;1;Suplente;2012-10-07 20:11:42;60011;190000018551;;1699;;286;
RJ;RIO DE JANEIRO;13;Vereador;23131;CLAUDIO ANTONIO MATIAS;CLAUDIO MATIAS;PPS;PPS;1;Não Eleito;2012-10-07 20:11:42;60011;190000006636;;1699;;286;
RJ;RIO DE JANEIRO;13;Vereador;50400;ROGERIO DA SILVA GOMES;SGT ROGÉRIO;PSOL;PSOL;1;Suplente;2012-10-07 20:11:42;60011;190000002987;;1699;;286;
RJ;RIO DE JANEIRO;13;Vereador;43017;ALZIRA SEBASTIANA MARQUES REGIS;ALZIRA MARQUES;PV;PV;1;Suplente;2012-10-07 20:11:42;60011;190000001558;;1699;;285;
RJ;RIO DE JANEIRO;13;Vereador;45369;DEUZELIO RAMOS DE OLIVEIRA;DEUZELIO RAMOS;PSDB;PSDB;1;Suplente;2012-10-07 20:11:42;60011;190000011593;;1699;;285;
RJ;RIO DE JANEIRO;13;Vereador;54111;IRAGUACI BEZERRA SANTOS;IRAGUACI SANTOS;PPL;PPL;1;Não Eleito;2012-10-07 20:11:42;60011;190000012446;;1699;;283;
RJ;RIO DE JANEIRO;13;Vereador;45769;ARI ALVES DAS CHAGAS;PROFESSOR ARI CHAGAS;PSDB;PSDB;1;Suplente;2012-10-07 20:11:42;60011;190000011587;;1699;;281;
RJ;RIO DE JANEIRO;13;Vereador;36226;COSME LUIZ VIEIRA MELO;LUIS VIEIRA;PTC;PSL / PTC;1;Suplente;2012-10-07 20:11:42;60011;190000001774;;1699;;280;
RJ;RIO DE JANEIRO;13;Vereador;25177;MIRIAM FERNANDES MARTINS;MIRIAM FERNANDES;DEM;DEM;1;Suplente;2012-10-07 20:11:42;60011;190000008693;;1699;;279;
RJ;RIO DE JANEIRO;13;Vereador;45999;EVANIA PACHECO ARAUJO;PROFESSORA EVANIA;PSDB;PSDB;1;Suplente;2012-10-07 20:11:42;60011;190000011597;;1699;;279;
RJ;RIO DE JANEIRO;13;Vereador;14820;SERGIO FAUSTINO DA SILVA;SERGIO FAUSTINO;PTB;PTB;1;Suplente;2012-10-07 20:11:42;60011;190000016976;;1699;;277;
RJ;RIO DE JANEIRO;13;Vereador;20007;CLEBER DOS SANTOS TEIXEIRA;CLEBER TEIXEIRA;PSC;PMDB / PSC;1;Suplente;2012-10-07 20:11:42;60011;190000007770;;1699;;276;
RJ;RIO DE JANEIRO;13;Vereador;31311;GILZA HUGUENIN DE ARAUJO;GILZA HUGUENIN;PHS;PHS;1;Suplente;2012-10-07 20:11:42;60011;190000011270;;1699;;276;
RJ;RIO DE JANEIRO;13;Vereador;25130;VICTOR HENRIQUE RAMON;RAMON;DEM;DEM;1;Suplente;2012-10-07 20:11:42;60011;190000008711;;1699;;275;
RJ;RIO DE JANEIRO;13;Vereador;70270;LUCAS DE AZEVEDO SANTIAGO;LUCAS SANTIAGO;PT do B;PT do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000008130;;1699;;275;
RJ;RIO DE JANEIRO;13;Vereador;14888;SERGIO ROBERTO VIEIRA LIMA;SÉRGIO HELMANS;PTB;PTB;1;Suplente;2012-10-07 20:11:42;60011;190000016977;;1699;;275;
RJ;RIO DE JANEIRO;13;Vereador;19857;SEVERINO PEREIRA DA SILVA;RAMINHO DA SILVA;PTN;PTN;1;Suplente;2012-10-07 20:11:42;60011;190000018586;;1699;;273;
RJ;RIO DE JANEIRO;13;Vereador;33123;DIVANETE DOMINGOS NEVES;DIVA DA SAÚDE;PMN;PSDC / PMN;1;Suplente;2012-10-07 20:11:42;60011;190000017941;;1699;;273;
RJ;RIO DE JANEIRO;13;Vereador;12312;TADEU RIBEIRO DA SILVA NETO;TADEU RIBEIRO;PDT;PDT;1;Suplente;2012-10-07 20:11:42;60011;190000018741;;1699;;272;
RJ;RIO DE JANEIRO;13;Vereador;15232;EVA JOAQUINA RODRIGUES;EVA JOAQUINA;PMDB;PMDB / PSC;1;Suplente;2012-10-07 20:11:42;60011;190000007788;;1699;;271;
RJ;RIO DE JANEIRO;13;Vereador;27025;ANDERSON BATISTA DA SILVA;ANDERSON DA SEABRA;PSDC;PSDC / PMN;1;Suplente;2012-10-07 20:11:42;60011;190000017928;;1699;;270;
RJ;RIO DE JANEIRO;13;Vereador;43030;FELIPPE ATABE;HABIB DA PAZ;PV;PV;1;Suplente;2012-10-07 20:11:42;60011;190000001578;;1699;;269;
RJ;RIO DE JANEIRO;13;Vereador;11551;SILVIA DOS SANTOS SILVA;SILVIA MACARIO;PP;PP;1;Suplente;2012-10-07 20:11:42;60011;190000001992;;1699;;269;
RJ;RIO DE JANEIRO;13;Vereador;20200;RONALD MATOS DE SOUZA;RONALD MATOS;PSC;PMDB / PSC;1;Suplente;2012-10-07 20:11:42;60011;190000007841;;1699;;269;
RJ;RIO DE JANEIRO;13;Vereador;43122;BRUNO COITINHO PEREIRA;BRUNO COITINHO PEREIRA;PV;PV;1;Suplente;2012-10-07 20:11:42;60011;190000001562;;1699;;269;
RJ;RIO DE JANEIRO;13;Vereador;22210;LUIZ CARLOS PEREIRA;NENEM;PR;PR;1;Suplente;2012-10-07 20:11:42;60011;190000001663;;1699;;268;
RJ;RIO DE JANEIRO;13;Vereador;15005;CATIA PAGANOTE DA CUNHA;CATIA PAGANOTE;PMDB;PMDB / PSC;1;Suplente;2012-10-07 20:11:42;60011;190000007768;;1699;;268;
RJ;RIO DE JANEIRO;13;Vereador;10101;SHEILA MOREIRA MODESTO;SHEILA MOREIRA;PRB;PRB;1;Suplente;2012-10-07 20:11:42;60011;190000004351;;1699;;268;
RJ;RIO DE JANEIRO;13;Vereador;40022;ADEMIR DA SILVA BARBOSA;DODA BRASIL;PSB;PSB;1;Suplente;2012-10-07 20:11:42;60011;190000003772;;1699;;267;
RJ;RIO DE JANEIRO;13;Vereador;13575;MAURO CLAUDINO DO VALE;MAURO VALE;PT;PT;1;Suplente;2012-10-07 20:11:42;60011;190000002614;;1699;;266;
RJ;RIO DE JANEIRO;13;Vereador;55888;ALFREDO ELISEU DA SILVA JÚNIOR;FRED VOX;PSD;PSD;1;Suplente;2012-10-07 20:11:42;60011;190000012160;;1699;;266;
RJ;RIO DE JANEIRO;13;Vereador;15117;NEWTON MELLO MOTTA NETO;NEWTON NETO;PMDB;PMDB / PSC;1;Suplente;2012-10-07 20:11:42;60011;190000007830;;1699;;266;
RJ;RIO DE JANEIRO;13;Vereador;28013;CAUBI GASPAR DA COSTA;CAUBI;PRTB;PRTB / PRP;1;Suplente;2012-10-07 20:11:42;60011;190000013821;;1699;;266;
RJ;RIO DE JANEIRO;13;Vereador;10126;JORGE LUIS SIMÕES COSTA DA CUNHA;JORGE SIMÕES;PRB;PRB;1;Suplente;2012-10-07 20:11:42;60011;190000004310;;1699;;266;
RJ;RIO DE JANEIRO;13;Vereador;13413;JORGE DE SOUZA BOTELHO;JORGE BOTELHO;PT;PT;1;Suplente;2012-10-07 20:11:42;60011;190000002593;;1699;;265;
RJ;RIO DE JANEIRO;13;Vereador;55700;JULIO CESAR DE OLIVEIRA FRANCISCO;DR,JÚLIO CESAR;PSD;PSD;1;Suplente;2012-10-07 20:11:42;60011;190000012190;;1699;;265;
RJ;RIO DE JANEIRO;13;Vereador;25231;FERNANDO CESAR COELHO;FERNANDO COELHO;DEM;DEM;1;Suplente;2012-10-07 20:11:42;60011;190000008665;;1699;;264;
RJ;RIO DE JANEIRO;13;Vereador;22212;MARLENE DA SILVA DE MATTOS;MARLENE MATTOS;PR;PR;1;Suplente;2012-10-07 20:11:42;60011;190000001676;;1699;;264;
RJ;RIO DE JANEIRO;13;Vereador;19509;IRIBERTO ROBERTO DO SANTOS VENANCIO;IRIBERTO ROBERTO;PTN;PTN;1;Suplente;2012-10-07 20:11:42;60011;190000018555;;1699;;264;
RJ;RIO DE JANEIRO;13;Vereador;22349;RISONEIDE DE FERREIRA MONTE;TIA ROSE DO KIOSQUE;PR;PR;1;Suplente;2012-10-07 20:11:42;60011;190000001683;;1699;;263;
RJ;RIO DE JANEIRO;13;Vereador;70748;MARILEIDE ALVES DE AZEVEDO;MARILEIDE;PT do B;PT do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000008145;;1699;;263;
RJ;RIO DE JANEIRO;13;Vereador;65125;CELIA REGINA FONSECA DE ALMEIDA;CELIA DE ALMEIDA;PC do B;PC do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000027592;;1699;;262;
RJ;RIO DE JANEIRO;13;Vereador;13044;CLEBER DA SILVA JORGE;CLEBER JORGE;PT;PT;1;Suplente;2012-10-07 20:11:42;60011;190000002578;;1699;;262;
RJ;RIO DE JANEIRO;13;Vereador;25175;JOANA D'ARC DE MORAES;JOANA D'ARC;DEM;DEM;1;Suplente;2012-10-07 20:11:42;60011;190000008672;;1699;;262;
RJ;RIO DE JANEIRO;13;Vereador;28127;SONIA REGINA PEREIRA;SONIA PEREIRA;PRTB;PRTB / PRP;1;Suplente;2012-10-07 20:11:42;60011;190000013884;;1699;;261;
RJ;RIO DE JANEIRO;13;Vereador;50311;MARIA DO CARMO FRANCISCO;MARIA DO CARMO;PSOL;PSOL;1;Suplente;2012-10-07 20:11:42;60011;190000002978;;1699;;261;
RJ;RIO DE JANEIRO;13;Vereador;31171;NEI MENDES GIL;AMIGO NEI;PHS;PHS;1;Suplente;2012-10-07 20:11:42;60011;190000011310;;1699;;261;
RJ;RIO DE JANEIRO;13;Vereador;11919;MARIA ISABEL REIS NOGUEIRA;ISABEL DA LIMPEZA;PP;PP;1;Suplente;2012-10-07 20:11:42;60011;190000001970;;1699;;260;
RJ;RIO DE JANEIRO;13;Vereador;27060;CELSO NOGUEIRA MONTEIRO;CELSO MONTEIRO;PSDC;PSDC / PMN;1;Suplente;2012-10-07 20:11:42;60011;190000017933;;1699;;259;
RJ;RIO DE JANEIRO;13;Vereador;31321;HEBER OVIDIO RAPHAEL;HEBER RAPHAEL;PHS;PHS;1;Suplente;2012-10-07 20:11:42;60011;190000011271;;1699;;259;
RJ;RIO DE JANEIRO;13;Vereador;27778;MARTA FERNANDES GONÇALVES;MARTA GONÇALVES;PSDC;PSDC / PMN;1;Suplente;2012-10-07 20:11:42;60011;190000017991;;1699;;258;
RJ;RIO DE JANEIRO;13;Vereador;36000;ALVIMAR DE OLIVEIRA THOMAZ;CIDINHO DA LOTUS;PTC;PSL / PTC;1;Suplente;2012-10-07 20:11:42;60011;190000001754;;1699;;258;
RJ;RIO DE JANEIRO;13;Vereador;13853;JOSE MAURO MAZELIAH DE OLIVEIRA;MAURO MAZELIAH;PT;PT;1;Suplente;2012-10-07 20:11:42;60011;190000002597;;1699;;258;
RJ;RIO DE JANEIRO;13;Vereador;70876;JOSELIA FLORINDO DE FREITAS NICOLAU;ENFERMEIRA JOSELIA;PT do B;PT do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000008126;;1699;;257;
RJ;RIO DE JANEIRO;13;Vereador;31553;PRISCILLA DE CARVALHO VIEIRA;PRISCILLINHA;PHS;PHS;1;Suplente;2012-10-07 20:11:42;60011;190000011311;;1699;;257;
RJ;RIO DE JANEIRO;13;Vereador;50535;ALEX LUIZ CHUVAS;ALEX CHUVAS;PSOL;PSOL;1;Suplente;2012-10-07 20:11:42;60011;190000002941;;1699;;257;
RJ;RIO DE JANEIRO;13;Vereador;10175;ANTONIO MUNIZ NETO;ANTONIO MUNIZ;PRB;PRB;1;Suplente;2012-10-07 20:11:42;60011;190000004287;;1699;;257;
RJ;RIO DE JANEIRO;13;Vereador;13025;ROSANGELA PARREIRAS DE SOUZA;ROSANGELA PARREIRAS;PT;PT;1;Suplente;2012-10-07 20:11:42;60011;190000002627;;1699;;256;
RJ;RIO DE JANEIRO;13;Vereador;10333;MARCIO JOSÉ MAZONI DA SILVA;MARCIO MAZONI;PRB;PRB;1;Suplente;2012-10-07 20:11:42;60011;190000004324;;1699;;256;
RJ;RIO DE JANEIRO;13;Vereador;20212;JOÃO EUDES SANTANA DA COSTA;JOÃO EUDES;PSC;PMDB / PSC;1;Suplente;2012-10-07 20:11:42;60011;190000007810;;1699;;256;
RJ;RIO DE JANEIRO;13;Vereador;10021;SONIA CRISTINA DE OLIVEIRA;SONINHA SEPETIBA;PRB;PRB;1;Suplente;2012-10-07 20:11:42;60011;190000004352;;1699;;255;
RJ;RIO DE JANEIRO;13;Vereador;22190;FABIO DOMINGOS;FABINHO DO SAMU;PR;PR;1;Suplente;2012-10-07 20:11:42;60011;190000001643;;1699;;254;
RJ;RIO DE JANEIRO;13;Vereador;65065;MARCIA DA CONCEIÇÃO SILVA;MARCIA SILVA;PC do B;PC do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000017522;;1699;;254;
RJ;RIO DE JANEIRO;13;Vereador;14555;MARCELO FERREIRA DE MELO;MARCELO MELO;PTB;PTB;1;Suplente;2012-10-07 20:11:42;60011;190000016951;;1699;;253;
RJ;RIO DE JANEIRO;13;Vereador;22561;LEONARDO MAROUN DOS PASSOS;ENFERMEIRO LEONARDO MAROUN;PR;PR;1;Suplente;2012-10-07 20:11:42;60011;190000001656;;1699;;252;
RJ;RIO DE JANEIRO;13;Vereador;12556;GERSON MACHADO;GERSON MACHADO;PDT;PDT;1;Suplente;2012-10-07 20:11:42;60011;190000018693;;1699;;251;
RJ;RIO DE JANEIRO;13;Vereador;14118;SERGIO ALMEIDA FIRMINO;SERGIO CANDONGA;PTB;PTB;1;Suplente;2012-10-07 20:11:42;60011;190000016974;;1699;;251;
RJ;RIO DE JANEIRO;13;Vereador;17227;LUZIMAR FERNANDES DA SILVEIRA;BOLINHA DA VILA;PSL;PSL / PTC;1;Suplente;2012-10-07 20:11:42;60011;190000001806;;1699;;250;
RJ;RIO DE JANEIRO;13;Vereador;14414;ANA FÁTIMA DE ABREU CHAVALIER;ANA CHAVALIER;PTB;PTB;1;Suplente;2012-10-07 20:11:42;60011;190000016917;;1699;;249;
RJ;RIO DE JANEIRO;13;Vereador;25125;MARCELO SCIAMMARELLA BRUNO;MARCELO BRUNO;DEM;DEM;1;Suplente;2012-10-07 20:11:42;60011;190000008685;;1699;;248;
RJ;RIO DE JANEIRO;13;Vereador;40444;ARMANDO DA SILVA CARNEIRO;JAMELÃO DA POESIA;PSB;PSB;1;Suplente;2012-10-07 20:11:42;60011;190000003785;;1699;;247;
RJ;RIO DE JANEIRO;13;Vereador;33321;MITSE CARLA PEREIRA LEITE COLARES;MITSE COLARES;PMN;PSDC / PMN;1;Suplente;2012-10-07 20:11:42;60011;190000017993;;1699;;247;
RJ;RIO DE JANEIRO;13;Vereador;23230;GIOVANNI OLIVA NETO;ITALIANO GUERREIRO;PPS;PPS;1;Não Eleito;2012-10-07 20:11:42;60011;190000006658;;1699;;247;
RJ;RIO DE JANEIRO;13;Vereador;70422;MARCELLO COIMBRA COSTA;MARCELLO COSTA;PT do B;PT do B;1;Não Eleito;2012-10-07 20:11:42;60011;190000008138;;1699;;246;
RJ;RIO DE JANEIRO;13;Vereador;13713;MARIA LUCIA COSTA SILVA;DRA, LUCIA COSTA (LULUCINHA);PT;PT;1;Suplente;2012-10-07 20:11:42;60011;190000002612;;1699;;246;
RJ;RIO DE JANEIRO;13;Vereador;11011;JOSE DA PAIXÃO REIS DUALIBI;J, REIS DUALIBI;PP;PP;1;Suplente;2012-10-07 20:11:42;60011;190000001958;;1699;;245;
